PlantLocation,SupplyNode,Feedstock,FlowTons,Distance_km
AV,CLUSTER_115,legume_str,147.8,53.79416681118182
AV,CLUSTER_120,cattle_man,10758.0,40.7161082604972
AV,CLUSTER_120,horse_man,643.23,40.7161082604972
AV,CLUSTER_120,beet_leaf,12.28,40.7161082604972
AV,CLUSTER_120,rape_str,1687.0,40.7161082604972
AV,CLUSTER_120,legume_str,254.4,40.7161082604972
AV,CLUSTER_133,cattle_man,1800.0,36.38372966194248
AV,CLUSTER_133,horse_man,538.3,36.38372966194248
AV,CLUSTER_133,rape_str,74.2,36.38372966194248
AV,CLUSTER_168,cattle_man,4187.0,21.60199528060301
AV,CLUSTER_168,horse_man,2384.0,21.60199528060301
AV,CLUSTER_168,maize_str,165.79,21.60199528060301
AV,CLUSTER_168,rape_str,528.6,21.60199528060301
AV,CLUSTER_168,legume_str,159.0,21.60199528060301
AV,CLUSTER_18,cattle_man,14355.0,44.20475281905524
AV,CLUSTER_18,horse_man,809.7,44.20475281905524
AV,CLUSTER_18,rape_str,930.0,44.20475281905524
AV,CLUSTER_18,legume_str,160.1,44.20475281905524
AV,CLUSTER_185,cattle_man,4461.0,34.668754636491286
AV,CLUSTER_185,horse_man,786.4,34.668754636491286
AV,CLUSTER_185,rape_str,980.9000000000001,34.668754636491286
AV,CLUSTER_185,legume_str,368.9,34.668754636491286
AV,CLUSTER_19,cattle_man,13523.0,36.97293008874363
AV,CLUSTER_19,rape_str,1053.0,36.97293008874363
AV,CLUSTER_19,legume_str,163.01,36.97293008874363
AV,CLUSTER_197,cattle_man,6600.0,40.98474529637967
AV,CLUSTER_197,beet_leaf,34.1,40.98474529637967
AV,CLUSTER_197,rape_str,192.0,40.98474529637967
AV,CLUSTER_197,legume_str,64.6,40.98474529637967
AV,CLUSTER_199,cattle_man,3629.0,25.757194883933693
AV,CLUSTER_199,horse_man,704.0,25.757194883933693
AV,CLUSTER_199,maize_str,12.3167,25.757194883933693
AV,CLUSTER_199,rape_str,2095.0,25.757194883933693
AV,CLUSTER_199,legume_str,218.02,25.757194883933693
AV,CLUSTER_21,cattle_man,11680.0,29.486127269088414
AV,CLUSTER_21,horse_man,1242.7,29.486127269088414
AV,CLUSTER_21,beet_leaf,47.05,29.486127269088414
AV,CLUSTER_21,rape_str,567.3,29.486127269088414
AV,CLUSTER_21,legume_str,141.0,29.486127269088414
AV,CLUSTER_211,cattle_man,4080.0000000000005,33.35875459677519
AV,CLUSTER_211,horse_man,442.0,33.35875459677519
AV,CLUSTER_211,rape_str,526.0,33.35875459677519
AV,CLUSTER_211,legume_str,121.2,33.35875459677519
AV,CLUSTER_216,cattle_man,6405.0,36.61849036123458
AV,CLUSTER_216,horse_man,1391.183,36.61849036123458
AV,CLUSTER_216,beet_leaf,134.0,36.61849036123458
AV,CLUSTER_216,rape_str,604.0,36.61849036123458
AV,CLUSTER_216,legume_str,149.51999999999998,36.61849036123458
AV,CLUSTER_217,cattle_man,3099.0,37.18208911102537
AV,CLUSTER_217,horse_man,1360.0,37.18208911102537
AV,CLUSTER_217,beet_leaf,1679.0,37.18208911102537
AV,CLUSTER_217,rape_str,2680.0,37.18208911102537
AV,CLUSTER_217,legume_str,337.9,37.18208911102537
AV,CLUSTER_220,cattle_man,1849.0,35.414614127738325
AV,CLUSTER_220,rape_str,396.0,35.414614127738325
AV,CLUSTER_220,legume_str,140.7,35.414614127738325
AV,CLUSTER_221,cattle_man,8125.0,25.49599540209244
AV,CLUSTER_221,maize_str,70.25,25.49599540209244
AV,CLUSTER_221,beet_leaf,20.22,25.49599540209244
AV,CLUSTER_221,rape_str,447.85,25.49599540209244
AV,CLUSTER_221,legume_str,89.54,25.49599540209244
AV,CLUSTER_222,cattle_man,794.6,45.75315739005308
AV,CLUSTER_222,rape_str,844.8,45.75315739005308
AV,CLUSTER_222,legume_str,145.8,45.75315739005308
AV,CLUSTER_227,horse_man,79.97,60.3190733918255
AV,CLUSTER_234,horse_man,2507.0,68.18832453189474
AV,CLUSTER_245,cattle_man,13085.0,30.304775932270346
AV,CLUSTER_245,horse_man,793.9,30.304775932270346
AV,CLUSTER_245,beet_leaf,61.3,30.304775932270346
AV,CLUSTER_245,rape_str,863.6,30.304775932270346
AV,CLUSTER_245,legume_str,148.70000000000002,30.304775932270346
AV,CLUSTER_249,horse_man,1754.0,56.95727776415276
AV,CLUSTER_249,legume_str,275.8,56.95727776415276
AV,CLUSTER_25,cattle_man,2469.58,20.520973743653684
AV,CLUSTER_25,horse_man,395.1,20.520973743653684
AV,CLUSTER_25,clover_alfalfa_grass,6764.0,20.520973743653684
AV,CLUSTER_25,rape_str,361.4,20.520973743653684
AV,CLUSTER_25,legume_str,111.18,20.520973743653684
AV,CLUSTER_255,cattle_man,5100.0,30.69783599253777
AV,CLUSTER_255,horse_man,1720.5,30.69783599253777
AV,CLUSTER_255,maize_str,91.14,30.69783599253777
AV,CLUSTER_255,beet_leaf,402.0,30.69783599253777
AV,CLUSTER_255,rape_str,1415.5,30.69783599253777
AV,CLUSTER_255,legume_str,246.64000000000001,30.69783599253777
AV,CLUSTER_261,cattle_man,10670.0,40.19037920100514
AV,CLUSTER_261,beet_leaf,64.58,40.19037920100514
AV,CLUSTER_261,rape_str,885.0,40.19037920100514
AV,CLUSTER_261,legume_str,260.0,40.19037920100514
AV,CLUSTER_265,cattle_man,1417.0,42.62991953284925
AV,CLUSTER_265,rape_str,352.79,42.62991953284925
AV,CLUSTER_265,legume_str,130.86,42.62991953284925
AV,CLUSTER_269,cattle_man,10313.0,21.02261280340163
AV,CLUSTER_269,rape_str,727.1,21.02261280340163
AV,CLUSTER_269,legume_str,139.774,21.02261280340163
AV,CLUSTER_286,cattle_man,4579.0,41.78493283648409
AV,CLUSTER_286,horse_man,502.1,41.78493283648409
AV,CLUSTER_286,beet_leaf,113.9,41.78493283648409
AV,CLUSTER_286,rape_str,875.9,41.78493283648409
AV,CLUSTER_286,legume_str,241.6,41.78493283648409
AV,CLUSTER_293,cattle_man,4637.0,48.96570523324159
AV,CLUSTER_293,rape_str,1991.0000000000002,48.96570523324159
AV,CLUSTER_293,legume_str,195.85,48.96570523324159
AV,CLUSTER_299,cattle_man,4359.0,32.46022121898839
AV,CLUSTER_299,horse_man,817.8,32.46022121898839
AV,CLUSTER_299,beet_leaf,35.65,32.46022121898839
AV,CLUSTER_299,rape_str,270.28,32.46022121898839
AV,CLUSTER_299,legume_str,62.4,32.46022121898839
AV,CLUSTER_307,cattle_man,3600.0,43.02920734097231
AV,CLUSTER_307,horse_man,1101.0,43.02920734097231
AV,CLUSTER_307,rape_str,648.6,43.02920734097231
AV,CLUSTER_307,legume_str,128.0,43.02920734097231
AV,CLUSTER_309,cattle_man,7630.0,23.883802383810597
AV,CLUSTER_309,horse_man,240.3,23.883802383810597
AV,CLUSTER_309,beet_leaf,64.7,23.883802383810597
AV,CLUSTER_309,rape_str,199.0,23.883802383810597
AV,CLUSTER_309,legume_str,115.88,23.883802383810597
AV,CLUSTER_326,cattle_man,682.9191417605518,49.77807669050846
AV,CLUSTER_326,rape_str,2611.0,49.77807669050846
AV,CLUSTER_326,legume_str,268.6,49.77807669050846
AV,CLUSTER_327,cattle_man,2540.0,44.18015389748495
AV,CLUSTER_327,horse_man,336.5,44.18015389748495
AV,CLUSTER_327,rape_str,68.7,44.18015389748495
AV,CLUSTER_327,legume_str,27.7,44.18015389748495
AV,CLUSTER_331,cattle_man,5700.0,9.851321203809407
AV,CLUSTER_331,cattle_slu,37300.0,9.851321203809407
AV,CLUSTER_331,horse_man,3020.0,9.851321203809407
AV,CLUSTER_331,clover_alfalfa_grass,10090.0,9.851321203809407
AV,CLUSTER_331,maize_str,232.3,9.851321203809407
AV,CLUSTER_331,beet_leaf,208.9,9.851321203809407
AV,CLUSTER_331,rape_str,1228.0,9.851321203809407
AV,CLUSTER_331,legume_str,336.0,9.851321203809407
AV,CLUSTER_335,cattle_man,4820.0,9.589621610573928
AV,CLUSTER_335,cattle_slu,36400.0,9.589621610573928
AV,CLUSTER_335,horse_man,3071.0,9.589621610573928
AV,CLUSTER_335,clover_alfalfa_grass,8442.0,9.589621610573928
AV,CLUSTER_335,maize_str,16.3,9.589621610573928
AV,CLUSTER_335,rape_str,517.7,9.589621610573928
AV,CLUSTER_335,legume_str,75.2,9.589621610573928
AV,CLUSTER_347,cattle_man,674.0,41.29477020484962
AV,CLUSTER_347,beet_leaf,426.0,41.29477020484962
AV,CLUSTER_347,rape_str,703.0,41.29477020484962
AV,CLUSTER_347,legume_str,72.69999999999999,41.29477020484962
AV,CLUSTER_357,cattle_man,11532.0,49.06638258714407
AV,CLUSTER_357,horse_man,1403.7,49.06638258714407
AV,CLUSTER_357,rape_str,1320.0,49.06638258714407
AV,CLUSTER_357,legume_str,131.1,49.06638258714407
AV,CLUSTER_358,cattle_man,8329.0,13.118594907870454
AV,CLUSTER_358,cattle_slu,7536.654066841952,13.118594907870454
AV,CLUSTER_358,horse_man,586.9,13.118594907870454
AV,CLUSTER_358,clover_alfalfa_grass,9675.0,13.118594907870454
AV,CLUSTER_358,beet_leaf,105.7,13.118594907870454
AV,CLUSTER_358,rape_str,1314.0,13.118594907870454
AV,CLUSTER_358,legume_str,122.64,13.118594907870454
AV,CLUSTER_359,cattle_man,4205.0,32.308931754476006
AV,CLUSTER_359,horse_man,362.1,32.308931754476006
AV,CLUSTER_359,beet_leaf,282.0,32.308931754476006
AV,CLUSTER_359,rape_str,388.5,32.308931754476006
AV,CLUSTER_359,legume_str,17.74,32.308931754476006
AV,CLUSTER_36,cattle_man,5369.2,38.87921742081419
AV,CLUSTER_36,horse_man,1610.7,38.87921742081419
AV,CLUSTER_36,beet_leaf,843.4,38.87921742081419
AV,CLUSTER_36,rape_str,1517.0,38.87921742081419
AV,CLUSTER_36,legume_str,273.0,38.87921742081419
AV,CLUSTER_367,cattle_man,1682.0,45.60665963055792
AV,CLUSTER_367,horse_man,1169.9,45.60665963055792
AV,CLUSTER_367,rape_str,1095.0,45.60665963055792
AV,CLUSTER_367,legume_str,263.8,45.60665963055792
AV,CLUSTER_380,cattle_man,6580.0,13.71269228556809
AV,CLUSTER_380,horse_man,1242.0,13.71269228556809
AV,CLUSTER_380,clover_alfalfa_grass,8660.0,13.71269228556809
AV,CLUSTER_380,maize_str,92.9,13.71269228556809
AV,CLUSTER_380,beet_leaf,15.840000000000002,13.71269228556809
AV,CLUSTER_380,rape_str,2235.0,13.71269228556809
AV,CLUSTER_380,legume_str,263.0,13.71269228556809
AV,CLUSTER_384,cattle_man,3170.0,45.15079805443981
AV,CLUSTER_384,rape_str,817.0,45.15079805443981
AV,CLUSTER_384,legume_str,93.3,45.15079805443981
AV,CLUSTER_401,cattle_man,1666.8,27.73195886944336
AV,CLUSTER_401,horse_man,929.5,27.73195886944336
AV,CLUSTER_401,maize_str,100.7,27.73195886944336
AV,CLUSTER_401,rape_str,292.6,27.73195886944336
AV,CLUSTER_401,legume_str,39.49,27.73195886944336
AV,CLUSTER_41,rape_str,100.22,55.052509774328
AV,CLUSTER_41,legume_str,35.1,55.052509774328
AV,CLUSTER_413,horse_man,36.0,60.424104195617886
AV,CLUSTER_414,cattle_man,13020.0,35.214181230112494
AV,CLUSTER_414,rape_str,522.6,35.214181230112494
AV,CLUSTER_414,legume_str,213.38,35.214181230112494
AV,CLUSTER_419,cattle_man,2304.0,2.4945858193317174
AV,CLUSTER_419,cattle_slu,11373.0,2.4945858193317174
AV,CLUSTER_419,horse_man,791.0,2.4945858193317174
AV,CLUSTER_419,clover_alfalfa_grass,5001.0,2.4945858193317174
AV,CLUSTER_419,maize_str,23.4,2.4945858193317174
AV,CLUSTER_419,rape_str,386.1,2.4945858193317174
AV,CLUSTER_419,legume_str,177.2,2.4945858193317174
AV,CLUSTER_425,rape_str,615.3,51.23701188578325
AV,CLUSTER_425,legume_str,35.99,51.23701188578325
AV,CLUSTER_437,cattle_man,8510.0,20.93574807866633
AV,CLUSTER_437,horse_man,938.0,20.93574807866633
AV,CLUSTER_437,clover_alfalfa_grass,3793.2466211505616,20.93574807866633
AV,CLUSTER_437,rape_str,308.6,20.93574807866633
AV,CLUSTER_437,legume_str,135.0,20.93574807866633
AV,CLUSTER_438,rape_str,20.6,53.397527192562166
AV,CLUSTER_438,legume_str,13.04,53.397527192562166
AV,CLUSTER_444,cattle_man,2690.0,34.26315384995487
AV,CLUSTER_444,beet_leaf,494.0,34.26315384995487
AV,CLUSTER_444,rape_str,842.13,34.26315384995487
AV,CLUSTER_444,legume_str,165.45999999999998,34.26315384995487
AV,CLUSTER_461,cattle_man,3302.0,42.7865397561307
AV,CLUSTER_461,horse_man,1385.0,42.7865397561307
AV,CLUSTER_461,rape_str,342.2,42.7865397561307
AV,CLUSTER_461,legume_str,79.77,42.7865397561307
AV,CLUSTER_465,cattle_man,5980.0,37.79535375631841
AV,CLUSTER_465,horse_man,1448.0,37.79535375631841
AV,CLUSTER_465,beet_leaf,1146.0,37.79535375631841
AV,CLUSTER_465,rape_str,2360.0,37.79535375631841
AV,CLUSTER_465,legume_str,750.0,37.79535375631841
AV,CLUSTER_467,horse_man,266.5,53.02018093311839
AV,CLUSTER_467,rape_str,1193.5,53.02018093311839
AV,CLUSTER_467,legume_str,423.2,53.02018093311839
AV,CLUSTER_468,rape_str,574.4,54.244811178023824
AV,CLUSTER_468,legume_str,142.73,54.244811178023824
AV,CLUSTER_471,cattle_man,292.0,18.554889124419574
AV,CLUSTER_471,horse_man,250.50000000000003,18.554889124419574
AV,CLUSTER_471,clover_alfalfa_grass,212.8,18.554889124419574
AV,CLUSTER_471,rape_str,11.4,18.554889124419574
AV,CLUSTER_471,legume_str,10.2,18.554889124419574
AV,CLUSTER_475,cattle_man,3878.0,46.165927038603314
AV,CLUSTER_475,horse_man,665.9,46.165927038603314
AV,CLUSTER_475,rape_str,859.6,46.165927038603314
AV,CLUSTER_475,legume_str,261.4,46.165927038603314
AV,CLUSTER_510,legume_str,52.36,57.14799323675296
AV,CLUSTER_518,cattle_man,9270.0,21.893222189379284
AV,CLUSTER_518,horse_man,1313.0,21.893222189379284
AV,CLUSTER_518,beet_leaf,23.3,21.893222189379284
AV,CLUSTER_518,rape_str,1018.0,21.893222189379284
AV,CLUSTER_518,legume_str,172.5,21.893222189379284
AV,CLUSTER_522,cattle_man,6580.0,31.173312892692238
AV,CLUSTER_522,horse_man,288.1,31.173312892692238
AV,CLUSTER_522,beet_leaf,103.0,31.173312892692238
AV,CLUSTER_522,rape_str,722.0,31.173312892692238
AV,CLUSTER_522,legume_str,144.6,31.173312892692238
AV,CLUSTER_526,horse_man,485.0,59.62288281464291
AV,CLUSTER_529,rape_str,859.0,55.26999562181485
AV,CLUSTER_529,legume_str,186.5,55.26999562181485
AV,CLUSTER_535,cattle_man,1578.0,43.284990507494925
AV,CLUSTER_535,horse_man,706.0,43.284990507494925
AV,CLUSTER_535,rape_str,709.22,43.284990507494925
AV,CLUSTER_535,legume_str,91.4,43.284990507494925
AV,CLUSTER_539,cattle_man,2743.0,19.60707262981716
AV,CLUSTER_539,horse_man,433.0,19.60707262981716
AV,CLUSTER_539,clover_alfalfa_grass,1980.0,19.60707262981716
AV,CLUSTER_539,maize_str,65.900231,19.60707262981716
AV,CLUSTER_539,beet_leaf,110.0356,19.60707262981716
AV,CLUSTER_539,rape_str,737.0,19.60707262981716
AV,CLUSTER_539,legume_str,111.4,19.60707262981716
AV,CLUSTER_98,cattle_man,5002.1,11.830976804083935
AV,CLUSTER_98,cattle_slu,30704.5,11.830976804083935
AV,CLUSTER_98,horse_man,673.1,11.830976804083935
AV,CLUSTER_98,clover_alfalfa_grass,6049.0,11.830976804083935
AV,CLUSTER_98,rape_str,1266.0,11.830976804083935
AV,CLUSTER_98,legume_str,294.81,11.830976804083935
CG,CLUSTER_105,clover_alfalfa_grass,1028.5,17.101682248587412
CG,CLUSTER_105,perm_grass,2199.59,17.101682248587412
CG,CLUSTER_136,cattle_man,22230.0,6.290546874917085
CG,CLUSTER_136,cattle_slu,108700.0,6.290546874917085
CG,CLUSTER_136,clover_alfalfa_grass,6696.0,6.290546874917085
CG,CLUSTER_136,perm_grass,2134.5187,6.290546874917085
CG,CLUSTER_137,horse_man,2768.0,63.21148833606735
CG,CLUSTER_152,beet_leaf,7131.0,60.165254119057884
CG,CLUSTER_157,cattle_man,22880.0,14.04464479793618
CG,CLUSTER_157,horse_man,3454.0,14.04464479793618
CG,CLUSTER_157,clover_alfalfa_grass,3196.0,14.04464479793618
CG,CLUSTER_157,perm_grass,1634.831,14.04464479793618
CG,CLUSTER_174,cattle_man,17810.0,42.15620927496496
CG,CLUSTER_174,clover_alfalfa_grass,442.0,42.15620927496496
CG,CLUSTER_178,cattle_man,16790.0,13.699845387406585
CG,CLUSTER_178,clover_alfalfa_grass,3272.0,13.699845387406585
CG,CLUSTER_178,perm_grass,8480.024,13.699845387406585
CG,CLUSTER_191,horse_man,1592.0,62.58105560368432
CG,CLUSTER_201,clover_alfalfa_grass,3031.2,28.7149521290412
CG,CLUSTER_201,maize_str,93.3,28.7149521290412
CG,CLUSTER_204,cattle_man,10730.0,22.1459450438711
CG,CLUSTER_204,clover_alfalfa_grass,2841.0,22.1459450438711
CG,CLUSTER_207,cattle_man,25080.0,37.65288718971044
CG,CLUSTER_207,clover_alfalfa_grass,85.0,37.65288718971044
CG,CLUSTER_209,clover_alfalfa_grass,4631.0,17.715641632288886
CG,CLUSTER_209,perm_grass,1744.7820000000002,17.715641632288886
CG,CLUSTER_224,horse_man,1438.0,72.42553607271867
CG,CLUSTER_226,cattle_man,16880.0,34.847785965659064
CG,CLUSTER_226,horse_man,2471.6,34.847785965659064
CG,CLUSTER_226,clover_alfalfa_grass,220.5,34.847785965659064
CG,CLUSTER_243,cattle_man,19320.0,12.850471246660405
CG,CLUSTER_243,perm_grass,6423.0,12.850471246660405
CG,CLUSTER_256,cattle_man,2666.96,38.414428350840815
CG,CLUSTER_256,clover_alfalfa_grass,1952.4,38.414428350840815
CG,CLUSTER_256,maize_str,754.49,38.414428350840815
CG,CLUSTER_27,cattle_man,18405.0,23.416909424732804
CG,CLUSTER_27,horse_man,4194.0,23.416909424732804
CG,CLUSTER_27,clover_alfalfa_grass,3958.9000000000005,23.416909424732804
CG,CLUSTER_28,cattle_man,8410.0,29.073331954495885
CG,CLUSTER_28,horse_man,2761.9,29.073331954495885
CG,CLUSTER_287,cattle_man,2184.0,41.984074257463874
CG,CLUSTER_287,horse_man,1571.0,41.984074257463874
CG,CLUSTER_297,clover_alfalfa_grass,5541.0,37.44397860850352
CG,CLUSTER_297,maize_str,776.0,37.44397860850352
CG,CLUSTER_297,beet_leaf,1622.0,37.44397860850352
CG,CLUSTER_3,cattle_man,7882.999999999999,24.498933584242018
CG,CLUSTER_3,clover_alfalfa_grass,9972.0,24.498933584242018
CG,CLUSTER_3,maize_str,506.7,24.498933584242018
CG,CLUSTER_304,cattle_man,2118.0,39.63380990929736
CG,CLUSTER_304,horse_man,706.6,39.63380990929736
CG,CLUSTER_312,cattle_man,5416.751099279138,44.0286945811547
CG,CLUSTER_312,horse_man,1544.0,44.0286945811547
CG,CLUSTER_315,maize_str,484.820416809837,47.43806092819487
CG,CLUSTER_329,horse_man,1337.0,79.01761098226768
CG,CLUSTER_342,clover_alfalfa_grass,4055.7,39.28911142109108
CG,CLUSTER_342,maize_str,1338.0,39.28911142109108
CG,CLUSTER_342,beet_leaf,1757.0,39.28911142109108
CG,CLUSTER_352,cattle_man,13540.0,30.55586044823072
CG,CLUSTER_352,clover_alfalfa_grass,674.0,30.55586044823072
CG,CLUSTER_360,cattle_man,8890.0,30.070685729631062
CG,CLUSTER_360,horse_man,2360.0,30.070685729631062
CG,CLUSTER_365,beet_leaf,181.0,64.60841388449734
CG,CLUSTER_369,cattle_man,3235.7,30.74555742254937
CG,CLUSTER_369,clover_alfalfa_grass,2284.0,30.74555742254937
CG,CLUSTER_376,clover_alfalfa_grass,5676.0,42.49074775178276
CG,CLUSTER_376,maize_str,681.8,42.49074775178276
CG,CLUSTER_39,cattle_man,19310.0,35.13517360519537
CG,CLUSTER_39,clover_alfalfa_grass,172.0,35.13517360519537
CG,CLUSTER_391,cattle_man,11195.0,17.84869281923024
CG,CLUSTER_391,horse_man,3066.0,17.84869281923024
CG,CLUSTER_391,clover_alfalfa_grass,226.0,17.84869281923024
CG,CLUSTER_391,perm_grass,10360.0,17.84869281923024
CG,CLUSTER_412,cattle_man,16640.0,20.002945209891603
CG,CLUSTER_412,clover_alfalfa_grass,83.7,20.002945209891603
CG,CLUSTER_415,cattle_man,6170.0,29.90549634708212
CG,CLUSTER_415,clover_alfalfa_grass,6865.0,29.90549634708212
CG,CLUSTER_415,maize_str,263.2,29.90549634708212
CG,CLUSTER_422,horse_man,1414.0,46.14275394623297
CG,CLUSTER_432,clover_alfalfa_grass,3386.5652067279507,37.15161408300554
CG,CLUSTER_434,clover_alfalfa_grass,635.0,44.91582026010162
CG,CLUSTER_489,cattle_man,1068.0,32.09162954359319
CG,CLUSTER_489,horse_man,367.5,32.09162954359319
CG,CLUSTER_489,clover_alfalfa_grass,15.299999999999999,32.09162954359319
CG,CLUSTER_492,horse_man,472.0,76.45927821301376
CG,CLUSTER_5,cattle_man,1031.0,37.69975686946376
CG,CLUSTER_5,clover_alfalfa_grass,972.8,37.69975686946376
CG,CLUSTER_502,cattle_man,12710.0,6.166069499133851
