Feedstock_LAU,Location,Distance_km
CLUSTER_0,A,102.8730585207387
CLUSTER_0,B,198.59754913231458
CLUSTER_0,C,93.49615547851943
CLUSTER_0,D,298.98339435670135
CLUSTER_0,E,232.20081373358383
CLUSTER_0,F,159.14029573763708
CLUSTER_0,G,22.551889462897293
CLUSTER_0,H,163.9402492565669
CLUSTER_0,I,160.05983794159314
CLUSTER_0,J,68.1758639847891
CLUSTER_0,K,253.315168186601
CLUSTER_0,L,123.6830641318268
CLUSTER_0,M,58.852944568093754
CLUSTER_0,N,89.30271992553428
CLUSTER_0,O,310.7488310253483
CLUSTER_0,P,127.36212269928933
CLUSTER_0,Q,46.14245996906545
CLUSTER_0,R,220.7488621828414
CLUSTER_0,S,48.60690698324416
CLUSTER_0,T,127.3860196029268
CLUSTER_0,U,222.96185969701534
CLUSTER_0,V,123.36568308361248
CLUSTER_0,W,163.50261953031017
CLUSTER_0,X,196.4258917517999
CLUSTER_0,Y,94.70016202744824
CLUSTER_0,Z,124.19034196245948
CLUSTER_0,AA,152.4802383204719
CLUSTER_0,AB,48.663339324544125
CLUSTER_0,AC,252.35556202682216
CLUSTER_0,AD,243.95315495539097
CLUSTER_0,AE,284.72907759421525
CLUSTER_0,AF,15.47169388329226
CLUSTER_0,AG,93.94981577509056
CLUSTER_0,AH,63.69455010866746
CLUSTER_0,AI,74.99280373017675
CLUSTER_0,AJ,170.99993566383617
CLUSTER_0,AK,150.8304463132127
CLUSTER_0,AL,245.89440119933084
CLUSTER_0,AM,126.87628382868644
CLUSTER_0,AN,25.58839085296284
CLUSTER_0,AO,167.96077564469115
CLUSTER_0,AP,169.59433380646138
CLUSTER_0,AQ,203.45760469591096
CLUSTER_0,AR,116.2812750589013
CLUSTER_0,AS,187.50346766150062
CLUSTER_0,AT,288.9603442638751
CLUSTER_0,AU,211.07659765742932
CLUSTER_0,AV,51.725624476920025
CLUSTER_0,AW,88.89349230353598
CLUSTER_0,AX,99.10604306302181
CLUSTER_1,A,117.49083256698825
CLUSTER_1,B,54.97306738687954
CLUSTER_1,C,121.51753245432137
CLUSTER_1,D,153.80489999562914
CLUSTER_1,E,137.68012813769766
CLUSTER_1,F,35.77931364183624
CLUSTER_1,G,140.7800852134011
CLUSTER_1,H,133.39243532362477
CLUSTER_1,I,100.30587442766456
CLUSTER_1,J,133.03109234983987
CLUSTER_1,K,124.22414940463433
CLUSTER_1,L,171.21523398854606
CLUSTER_1,M,165.96949625029566
CLUSTER_1,N,63.869415307606914
CLUSTER_1,O,164.58904183605014
CLUSTER_1,P,22.417971452839424
CLUSTER_1,Q,158.30707555308803
CLUSTER_1,R,90.33495371349748
CLUSTER_1,S,193.7781857986038
CLUSTER_1,T,107.92780473773935
CLUSTER_1,U,75.90007551132112
CLUSTER_1,V,51.13082041986155
CLUSTER_1,W,99.89469957877606
CLUSTER_1,X,119.68255362169401
CLUSTER_1,Y,180.3023449062635
