Feedstock_LAU,Location,Distance_km
CLUSTER_0,A,114.70416932365451
CLUSTER_0,B,100.37600848483189
CLUSTER_0,C,252.15536804214906
CLUSTER_0,D,52.523995048566476
CLUSTER_0,E,302.55252651316266
CLUSTER_0,F,131.41879636237692
CLUSTER_0,G,159.0104460240394
CLUSTER_0,H,219.81231950700516
CLUSTER_0,I,42.86710284266114
CLUSTER_0,J,213.2734041599024
CLUSTER_0,K,93.4862908415635
CLUSTER_0,L,119.316012117941
CLUSTER_0,M,34.61606242336995
CLUSTER_0,N,172.41960731452917
CLUSTER_0,O,176.2340762852009
CLUSTER_0,P,297.3152127140982
CLUSTER_0,Q,158.9179957328257
CLUSTER_0,R,122.54278806568844
CLUSTER_0,S,61.78640247271296
CLUSTER_0,T,245.55810725919963
CLUSTER_0,U,60.673843687806624
CLUSTER_0,V,84.30720407689124
CLUSTER_0,W,202.32328940003393
CLUSTER_0,X,255.66740128641044
CLUSTER_0,Y,150.73550382311927
CLUSTER_0,Z,7.5828253087219695
CLUSTER_0,AA,179.109073364167
CLUSTER_0,AB,76.33490325179295
CLUSTER_0,AC,110.97850013077212
CLUSTER_0,AD,162.8946054118157
CLUSTER_1,A,37.20058425944989
CLUSTER_1,B,110.86410729605028
CLUSTER_1,C,116.62569395140093
CLUSTER_1,D,163.43064336313049
CLUSTER_1,E,155.89164100231147
CLUSTER_1,F,82.60039897767487
CLUSTER_1,G,82.30815041661607
CLUSTER_1,H,126.42361930442401
CLUSTER_1,I,107.64785113000032
CLUSTER_1,J,73.82705352905917
CLUSTER_1,K,166.78906094808076
CLUSTER_1,L,154.4843497263505
CLUSTER_1,M,178.12301445221067
CLUSTER_1,N,165.7626927359487
CLUSTER_1,O,74.79892183453269
CLUSTER_1,P,153.08693046267564
CLUSTER_1,Q,31.277971991752715
CLUSTER_1,R,54.801887026294146
CLUSTER_1,S,123.26883695593754
CLUSTER_1,T,129.96098410117585
CLUSTER_1,U,146.71026622062527
CLUSTER_1,V,69.41225071698369
CLUSTER_1,W,56.22559276246829
CLUSTER_1,X,108.83520235267213
CLUSTER_1,Y,115.86100291127099
CLUSTER_1,Z,140.34560451330208
CLUSTER_1,AA,109.95941662155039
CLUSTER_1,AB,79.7560297228347
CLUSTER_1,AC,119.24658226488637
CLUSTER_1,AD,26.939599629808203
CLUSTER_10,A,184.95809427622063
CLUSTER_10,B,235.612709638619
CLUSTER_10,C,100.2122456117907
CLUSTER_10,D,311.2101904418687
CLUSTER_10,E,7.146767016055307
CLUSTER_10,F,208.00059176474966
CLUSTER_10,G,170.116171300526
CLUSTER_10,H,179.8478055650994
CLUSTER_10,I,254.62084275732738
CLUSTER_10,J,104.04429382199852
CLUSTER_10,K,307.74356045775085
CLUSTER_10,L,270.32274682562036
CLUSTER_10,M,325.153614729805
CLUSTER_10,N,251.3061196336391
CLUSTER_10,O,164.22465952334923
CLUSTER_10,P,62.408856350357475
CLUSTER_10,Q,139.3262045801168
CLUSTER_10,R,182.2037764038268
CLUSTER_10,S,269.57207252766125
CLUSTER_10,T,146.84613845384956
CLUSTER_10,U,284.76873806950397
CLUSTER_10,V,213.66416350617274
CLUSTER_10,W,93.38072791361755
CLUSTER_10,X,50.63739344321798
CLUSTER_10,Y,209.2551811088943
CLUSTER_10,Z,289.07480248771054
CLUSTER_10,AA,201.00702808960318
CLUSTER_10,AB,227.91957156982988
CLUSTER_10,AC,252.32625769386868
CLUSTER_10,AD,140.4734693890279
CLUSTER_100,A,68.43663686191813
CLUSTER_100,B,52.739457737285136
CLUSTER_100,C,206.12170946242833
CLUSTER_100,D,99.87671909498265
CLUSTER_100,E,244.37130797939525
CLUSTER_100,F,109.59569288144253
CLUSTER_100,G,97.90362558413504
CLUSTER_100,H,191.65028344319254
CLUSTER_100,I,19.592067241683598
CLUSTER_100,J,164.4415269535937
CLUSTER_100,K,126.41388713746503
CLUSTER_100,L,90.17202595636576
CLUSTER_100,M,88.02722664772764
CLUSTER_100,N,130.72372037498093
CLUSTER_100,O,141.18463551235007
CLUSTER_100,P,245.6144468126231
CLUSTER_100,Q,98.59864292947975
CLUSTER_100,R,60.288134142770346
CLUSTER_100,S,77.8504045291699
CLUSTER_100,T,209.05621652597284
CLUSTER_100,U,57.24528344237939
CLUSTER_100,V,23.73907935432715
CLUSTER_100,W,144.62130710148114
CLUSTER_100,X,200.81677096573677
CLUSTER_100,Y,96.91615833398825
CLUSTER_100,Z,57.38359232803828
CLUSTER_100,AA,157.4760943964407
CLUSTER_100,AB,51.445914842092854
CLUSTER_100,AC,112.275816755905
CLUSTER_100,AD,113.53534011450378
CLUSTER_101,A,49.630393111669434
CLUSTER_101,B,88.89115600021562
CLUSTER_101,C,138.4740397267017
CLUSTER_101,D,167.04605781122046
CLUSTER_101,E,162.25445804065575
CLUSTER_101,F,104.06300903428182
CLUSTER_101,G,55.614737080586444
CLUSTER_101,H,153.51152998153054
CLUSTER_101,I,100.17076165863892
CLUSTER_101,J,95.65548022638849
CLUSTER_101,K,177.2028406112027
CLUSTER_101,L,131.16231496308123
CLUSTER_101,M,170.27899290648844
CLUSTER_101,N,138.97655885011105
CLUSTER_101,O,101.79565794840933
CLUSTER_101,P,168.88677040097522
CLUSTER_101,Q,16.600242390021005
CLUSTER_101,R,31.122617278107484
CLUSTER_101,S,130.22565133950923
CLUSTER_101,T,155.8153309228303
CLUSTER_101,U,131.2029082348598
CLUSTER_101,V,58.692248717670076
CLUSTER_101,W,63.37284950982115
CLUSTER_101,X,121.47420986829304
CLUSTER_101,Y,88.9438514086219
CLUSTER_101,Z,136.2319345890233
CLUSTER_101,AA,135.92192961544802
CLUSTER_101,AB,85.76409035915077
CLUSTER_101,AC,135.6620678815689
CLUSTER_101,AD,53.50866395468664
CLUSTER_102,A,119.44225270699349
CLUSTER_102,B,222.28970415127074
CLUSTER_102,C,81.36809646776986
CLUSTER_102,D,197.47888598335786
CLUSTER_102,E,181.956942638776
CLUSTER_102,F,81.92555239997414
CLUSTER_102,G,201.99454859887155
CLUSTER_102,H,6.8322784824904135
CLUSTER_102,I,190.0234185596031
CLUSTER_102,J,82.25204569850926
CLUSTER_102,K,171.8194550317507
CLUSTER_102,L,266.5655877942865
CLUSTER_102,M,247.85746243261983
CLUSTER_102,N,285.2314878085153
CLUSTER_102,O,46.2465175800412
CLUSTER_102,P,136.54464103622573
CLUSTER_102,Q,147.6389169793193
CLUSTER_102,R,172.35588496742233
CLUSTER_102,S,158.07803916902466
CLUSTER_102,T,42.893025848760175
CLUSTER_102,U,241.36573794188484
CLUSTER_102,V,169.01056486235652
CLUSTER_102,W,130.75410935203175
CLUSTER_102,X,129.18402789491205
CLUSTER_102,Y,235.7068084527034
CLUSTER_102,Z,205.78644185143312
CLUSTER_102,AA,38.07617802344411
CLUSTER_102,AB,139.97342528946882
CLUSTER_102,AC,115.28249505219974
CLUSTER_102,AD,94.56687618289044
CLUSTER_103,A,53.695674147654415
CLUSTER_103,B,104.13213075242571
CLUSTER_103,C,123.79407222519892
CLUSTER_103,D,176.73255761623858
CLUSTER_103,E,148.1448696883717
CLUSTER_103,F,103.0738817869453
CLUSTER_103,G,64.43953921039704
CLUSTER_103,H,143.74788409392335
CLUSTER_103,I,113.51268638948635
CLUSTER_103,J,81.1664611964169
CLUSTER_103,K,183.66107231618142
