Feedstock_LAU,Location,Distance_km
CLUSTER_0,A,137.02933514962092
CLUSTER_0,B,109.74926587598823
CLUSTER_0,C,220.16623796755678
CLUSTER_0,D,32.0765551600159
CLUSTER_0,E,245.43347762587666
CLUSTER_0,F,301.36782657268463
CLUSTER_0,G,57.58573745813496
CLUSTER_0,H,160.29106991886945
CLUSTER_0,I,77.22212568384244
CLUSTER_0,J,161.9836259249023
CLUSTER_0,K,168.6181854640939
CLUSTER_0,L,100.83308514643953
CLUSTER_0,M,74.12030570251595
CLUSTER_0,N,202.77411785365058
CLUSTER_0,O,202.22593004111013
CLUSTER_0,P,297.29429823659854
CLUSTER_0,Q,63.10290066896036
CLUSTER_0,R,248.2380217317902
CLUSTER_0,S,147.75044113608152
CLUSTER_0,T,53.62347291529228
CLUSTER_0,U,249.13905500155073
CLUSTER_0,V,83.97093593925888
CLUSTER_0,W,190.48348547231151
CLUSTER_0,X,183.62784769782155
CLUSTER_0,Y,104.9041549292531
CLUSTER_0,Z,170.86395798946378
CLUSTER_0,AA,5.7652916290700835
CLUSTER_0,AB,254.26983004795684
CLUSTER_0,AC,184.09865119640796
CLUSTER_0,AD,98.87386229811743
CLUSTER_0,AE,63.47054961677408
CLUSTER_0,AF,97.83368170231587
CLUSTER_0,AG,116.81006968108356
CLUSTER_0,AH,140.2183516997574
CLUSTER_0,AI,123.99580040794967
CLUSTER_0,AJ,141.94726055843552
CLUSTER_0,AK,147.05444485930877
CLUSTER_0,AL,24.7012252319966
CLUSTER_0,AM,218.9936030956952
CLUSTER_0,AN,321.613036023922
CLUSTER_0,AO,290.45503885769176
CLUSTER_0,AP,50.12930533892054
CLUSTER_0,AQ,105.36273819662972
CLUSTER_0,AR,76.7687504563516
CLUSTER_0,AS,299.3868437663663
CLUSTER_0,AT,123.79795807359712
CLUSTER_0,AU,218.9781576302147
CLUSTER_0,AV,157.30297383772867
CLUSTER_0,AW,55.1645445480525
CLUSTER_0,AX,150.1668607355692
CLUSTER_0,AY,36.950354807843524
CLUSTER_0,AZ,187.21834182739715
CLUSTER_0,BA,84.10799403558724
CLUSTER_0,BB,232.27232613263809
CLUSTER_0,BC,124.20388980346277
CLUSTER_0,BD,165.64298391694385
CLUSTER_0,BE,134.99673429786026
CLUSTER_0,BF,104.56918829289101
CLUSTER_0,BG,174.3290554550562
CLUSTER_0,BH,229.29673974934283
CLUSTER_0,BI,111.00312981080181
CLUSTER_0,BJ,85.84018122047495
CLUSTER_0,BK,38.07622516693751
CLUSTER_0,BL,284.8656469158353
CLUSTER_0,BM,183.79787513163294
CLUSTER_0,BN,169.26354484757903
CLUSTER_0,BO,253.6615022823364
CLUSTER_0,BP,224.43449419754785
CLUSTER_0,BQ,25.73227266653384
CLUSTER_0,BR,125.23102244607553
CLUSTER_0,BS,265.6959475355963
CLUSTER_0,BT,43.957980300002916
CLUSTER_0,BU,139.08081194179428
CLUSTER_0,BV,244.84808342197107
CLUSTER_0,BW,78.52456063687896
CLUSTER_0,BX,95.66197248369733
CLUSTER_0,BY,270.9285471660715
CLUSTER_0,BZ,216.23036057004828
CLUSTER_0,CA,54.52984539338274
CLUSTER_0,CB,72.04770221369672
CLUSTER_0,CC,166.4157384137317
CLUSTER_0,CD,205.04512178367762
CLUSTER_0,CE,108.73136082043993
CLUSTER_0,CF,166.79782064052415
CLUSTER_0,CG,189.3412738470423
CLUSTER_0,CH,95.4440218272639
CLUSTER_0,CI,157.6903731083663
CLUSTER_0,CJ,161.8404455060372
CLUSTER_0,CK,52.7531185972385
CLUSTER_0,CL,23.066537222424085
CLUSTER_0,CM,166.58279262242831
CLUSTER_0,CN,75.25990215327776
CLUSTER_0,CO,206.44657788441418
CLUSTER_0,CP,92.32767725865949
CLUSTER_0,CQ,117.98760393463918
CLUSTER_0,CR,313.31697790378803
CLUSTER_0,CS,135.35360623199367
CLUSTER_0,CT,246.5192658720221
CLUSTER_0,CU,127.18917985798682
CLUSTER_0,CV,123.00357534546664
CLUSTER_1,A,103.7871771352062
CLUSTER_1,B,100.28323996151994
CLUSTER_1,C,79.68768031361765
CLUSTER_1,D,176.828764895163
CLUSTER_1,E,131.1972148824411
CLUSTER_1,F,157.23039775793288
CLUSTER_1,G,99.37490510299968
CLUSTER_1,H,32.64424437358734
CLUSTER_1,I,133.25816984697903
CLUSTER_1,J,61.23104502118617
CLUSTER_1,K,145.13173481546028
CLUSTER_1,L,55.63516302945068
CLUSTER_1,M,156.2606973518979
CLUSTER_1,N,61.42916962947239
CLUSTER_1,O,126.00953480109798
CLUSTER_1,P,152.34828631201069
CLUSTER_1,Q,172.68344534619712
CLUSTER_1,R,107.6863179334974
CLUSTER_1,S,155.0800451850077
CLUSTER_1,T,105.60938160234788
CLUSTER_1,U,102.96806415037926
CLUSTER_1,V,78.79032562188118
CLUSTER_1,W,84.8271841333318
CLUSTER_1,X,37.88295723087614
CLUSTER_1,Y,49.79630868631796
CLUSTER_1,Z,99.75887984246174
CLUSTER_1,AA,151.54932420286505
CLUSTER_1,AB,128.85816518784276
CLUSTER_1,AC,184.66061811811053
CLUSTER_1,AD,171.39001178773512
CLUSTER_1,AE,134.33671769706058
CLUSTER_1,AF,124.0717904273054
CLUSTER_1,AG,154.3149835611076
CLUSTER_1,AH,76.12163390548828
CLUSTER_1,AI,23.253949288859115
CLUSTER_1,AJ,92.13568084925454
CLUSTER_1,AK,40.939981921121614
CLUSTER_1,AL,157.30160753150528
CLUSTER_1,AM,73.01019669061697
CLUSTER_1,AN,174.6486621468603
CLUSTER_1,AO,150.48398973060205
CLUSTER_1,AP,160.16547582664307
CLUSTER_1,AQ,126.05430516763585
CLUSTER_1,AR,72.73353194906998
CLUSTER_1,AS,152.91733569321065
CLUSTER_1,AT,123.5651635376552
CLUSTER_1,AU,88.33150370211581
CLUSTER_1,AV,93.43828319055135
CLUSTER_1,AW,200.8919124622016
CLUSTER_1,AX,15.02336492967961
CLUSTER_1,AY,110.62722654266037
CLUSTER_1,AZ,56.3772562070725
CLUSTER_1,BA,85.24759693921649
CLUSTER_1,BB,113.13608497914015
CLUSTER_1,BC,55.158939415841694
CLUSTER_1,BD,119.15300198179266
CLUSTER_1,BE,25.110176018343264
CLUSTER_1,BF,151.35802346889523
CLUSTER_1,BG,115.11530086250855
CLUSTER_1,BH,139.35554448476583
CLUSTER_1,BI,72.28912595502199
CLUSTER_1,BJ,119.96310974137666
CLUSTER_1,BK,156.4464354668899
CLUSTER_1,BL,137.69863639201554
CLUSTER_1,BM,99.90162835154544
CLUSTER_1,BN,41.195180048226305
CLUSTER_1,BO,120.80718876838301
CLUSTER_1,BP,118.71637647194478
CLUSTER_1,BQ,132.9744003416005
CLUSTER_1,BR,174.14805894744137
CLUSTER_1,BS,149.88950235327476
CLUSTER_1,BT,131.13134705183427
CLUSTER_1,BU,119.92921233098839
CLUSTER_1,BV,97.75480774771985
CLUSTER_1,BW,71.80881910552208
CLUSTER_1,BX,51.52702605108226
CLUSTER_1,BY,124.90421935475504
CLUSTER_1,BZ,69.73064247053618
CLUSTER_1,CA,93.49138618002392
CLUSTER_1,CB,104.18755846738942
CLUSTER_1,CC,54.7921915408857
CLUSTER_1,CD,184.0522438094474
CLUSTER_1,CE,104.17152347563993
CLUSTER_1,CF,164.06039165079676
CLUSTER_1,CG,43.837518262989704
CLUSTER_1,CH,188.71927478877495
CLUSTER_1,CI,77.86070200268561
CLUSTER_1,CJ,16.30178708903087
CLUSTER_1,CK,126.57424525922794
CLUSTER_1,CL,128.5824106348499
CLUSTER_1,CM,76.3381921334039
CLUSTER_1,CN,157.27632354175074
CLUSTER_1,CO,111.53615049939397
CLUSTER_1,CP,144.46108836032934
CLUSTER_1,CQ,81.01439944991313
CLUSTER_1,CR,167.25810320159974
CLUSTER_1,CS,61.56374233373356
CLUSTER_1,CT,143.40046585595792
CLUSTER_1,CU,142.5060326039714
CLUSTER_1,CV,43.50637911040518
CLUSTER_10,A,224.60091956362763
CLUSTER_10,B,221.56102572634214
CLUSTER_10,C,98.02807192515648
CLUSTER_10,D,324.22125827634187
CLUSTER_10,E,149.55598284023188
CLUSTER_10,F,63.99709030033643
CLUSTER_10,G,248.0324434538949
CLUSTER_10,H,146.90684392773386
CLUSTER_10,I,276.3909055537631
CLUSTER_10,J,150.77551236865682
CLUSTER_10,K,228.50203543496264
CLUSTER_10,L,197.47932384042207
CLUSTER_10,M,290.6934328395837
CLUSTER_10,N,95.17270457149557
CLUSTER_10,O,199.41182632163168
CLUSTER_10,P,16.989630968547925
CLUSTER_10,Q,319.7457094812907
CLUSTER_10,R,85.33075031963342
