Feedstock_LAU,Location,Distance_km
CLUSTER_0,A,286.6935733430451
CLUSTER_0,B,23.572291599243783
CLUSTER_0,C,111.90553794479153
CLUSTER_0,D,154.37449156599132
CLUSTER_0,E,43.39441120125238
CLUSTER_0,F,298.84088021787886
CLUSTER_0,G,211.32361589393912
CLUSTER_0,H,135.24091345119746
CLUSTER_0,I,58.96719305847243
CLUSTER_0,J,183.8390043648108
CLUSTER_0,K,147.25569517262787
CLUSTER_0,L,110.19863279548053
CLUSTER_0,M,41.898153300319706
CLUSTER_0,N,172.592617515027
CLUSTER_0,O,231.42196381982802
CLUSTER_0,P,242.90883182533946
CLUSTER_0,Q,90.96328059105609
CLUSTER_0,R,75.70503769233402
CLUSTER_0,S,96.31531526286072
CLUSTER_0,T,168.2901003028617
CLUSTER_1,A,142.88641104047292
CLUSTER_1,B,167.55111824409272
CLUSTER_1,C,42.17033669306613
CLUSTER_1,D,104.03298387074689
CLUSTER_1,E,153.78034946963422
CLUSTER_1,F,152.01402166391034
CLUSTER_1,G,122.11336590223416
CLUSTER_1,H,94.75824311874815
CLUSTER_1,I,144.74636193701144
CLUSTER_1,J,38.213702208434725
CLUSTER_1,K,48.330515674482456
CLUSTER_1,L,142.52051589359743
CLUSTER_1,M,106.02924209621379
CLUSTER_1,N,63.09140372191632
CLUSTER_1,O,85.65645642084344
CLUSTER_1,P,120.04098007206099
CLUSTER_1,Q,163.98528427242348
CLUSTER_1,R,108.38157328084219
CLUSTER_1,S,69.13652391047606
CLUSTER_1,T,162.63763015703924
CLUSTER_10,A,63.993707354214145
CLUSTER_10,B,314.9941522258447
CLUSTER_10,C,189.20979896660188
CLUSTER_10,D,194.38736641345557
CLUSTER_10,E,302.0835268354372
CLUSTER_10,F,6.089161837587985
CLUSTER_10,G,183.8186231384639
CLUSTER_10,H,216.85855071146943
CLUSTER_10,I,283.25375912905355
CLUSTER_10,J,111.86150769472414
CLUSTER_10,K,158.15500196819684
CLUSTER_10,L,261.7803198888466
CLUSTER_10,M,254.007078447994
CLUSTER_10,N,156.6035385082567
CLUSTER_10,O,75.52783126589473
CLUSTER_10,P,131.42216748151975
CLUSTER_10,Q,305.2982325069955
CLUSTER_10,R,252.88687464197673
CLUSTER_10,S,206.87045149940442
CLUSTER_10,T,250.3409047129953
CLUSTER_100,A,235.36380529956767
CLUSTER_100,B,78.31469870778069
CLUSTER_100,C,68.15296014256855
CLUSTER_100,D,97.12569238298818
CLUSTER_100,E,88.55055235515938
CLUSTER_100,F,240.94317552398462
CLUSTER_100,G,184.34832939442268
CLUSTER_100,H,118.42587189521466
CLUSTER_100,I,54.99692413970573
CLUSTER_100,J,126.28137404646733
CLUSTER_100,K,85.15054362698608
CLUSTER_100,L,77.61747204985484
CLUSTER_100,M,23.45314621662539
CLUSTER_100,N,133.99869760917147
CLUSTER_100,O,178.18435772037148
CLUSTER_100,P,203.00902051726587
CLUSTER_100,Q,123.31704213024733
CLUSTER_100,R,77.5341173296618
CLUSTER_100,S,34.04129429784246
CLUSTER_100,T,126.56432857237219
CLUSTER_101,A,159.29348121058257
CLUSTER_101,B,160.37242336259501
CLUSTER_101,C,54.95910098051943
CLUSTER_101,D,76.94501330492287
CLUSTER_101,E,156.53917115425736
CLUSTER_101,F,158.93642988964035
CLUSTER_101,G,149.1834611617356
CLUSTER_101,H,116.35552671052132
CLUSTER_101,I,129.48644932866867
CLUSTER_101,J,45.71860864045743
CLUSTER_101,K,21.594138988566264
CLUSTER_101,L,119.76098233155287
CLUSTER_101,M,100.45863454844064
CLUSTER_101,N,90.1631365736388
CLUSTER_101,O,101.48564979681701
CLUSTER_101,P,145.06196782514897
CLUSTER_101,Q,174.22755984823596
CLUSTER_101,R,118.01874600731736
CLUSTER_101,S,52.23294819155272
CLUSTER_101,T,135.93323865967378
