Feedstock_LAU,Location,Distance_km
CLUSTER_0,Plant_0,221.06138584308297
CLUSTER_0,Plant_1,142.66335230646553
CLUSTER_0,Plant_2,50.31836960946353
CLUSTER_0,Plant_3,232.7011667163206
CLUSTER_0,Plant_4,137.4983505167142
CLUSTER_0,Plant_5,88.7768246030866
CLUSTER_0,Plant_6,217.28070751497015
CLUSTER_0,Plant_7,52.61017112054741
CLUSTER_0,Plant_8,193.7747438949522
CLUSTER_0,Plant_9,136.87478243699596
CLUSTER_0,Plant_10,78.50473812737643
CLUSTER_0,Plant_11,69.61473472785455
CLUSTER_0,Plant_12,214.9593750784011
CLUSTER_0,Plant_13,17.480366592755612
CLUSTER_0,Plant_14,104.4341213851597
CLUSTER_1,Plant_0,205.0483845522729
CLUSTER_1,Plant_1,28.447500347561384
CLUSTER_1,Plant_2,219.3578989239069
CLUSTER_1,Plant_3,135.00809825920564
CLUSTER_1,Plant_4,170.17219002612822
CLUSTER_1,Plant_5,232.54124342897262
CLUSTER_1,Plant_6,72.04641613704483
CLUSTER_1,Plant_7,155.66465153165876
CLUSTER_1,Plant_8,148.8063426785195
CLUSTER_1,Plant_9,95.46295851673686
CLUSTER_1,Plant_10,208.35228300033202
CLUSTER_1,Plant_11,100.45125005837717
CLUSTER_1,Plant_12,46.32386762579976
CLUSTER_1,Plant_13,162.56544721095617
CLUSTER_1,Plant_14,202.1553047941389
CLUSTER_10,Plant_0,172.84030799209614
CLUSTER_10,Plant_1,37.70322693625302
CLUSTER_10,Plant_2,159.1593477856542
CLUSTER_10,Plant_3,139.537705234606
CLUSTER_10,Plant_4,116.42358371946669
CLUSTER_10,Plant_5,166.41147318823343
CLUSTER_10,Plant_6,108.95903533439815
CLUSTER_10,Plant_7,89.54157221303538
CLUSTER_10,Plant_8,123.96640368927358
CLUSTER_10,Plant_9,55.693875986371566
CLUSTER_10,Plant_10,163.4562223547549
CLUSTER_10,Plant_11,40.05893055968937
CLUSTER_10,Plant_12,112.15567763515028
CLUSTER_10,Plant_13,106.24070865169439
CLUSTER_10,Plant_14,138.07282326484994
CLUSTER_100,Plant_0,87.11683318951937
CLUSTER_100,Plant_1,119.52069455415129
CLUSTER_100,Plant_2,248.63821797408102
CLUSTER_100,Plant_3,31.04679467475419
CLUSTER_100,Plant_4,105.32835120694382
CLUSTER_100,Plant_5,219.2053881164922
CLUSTER_100,Plant_6,82.8984319247202
CLUSTER_100,Plant_7,160.07152980391817
CLUSTER_100,Plant_8,34.14859725188822
CLUSTER_100,Plant_9,68.98044895622922
CLUSTER_100,Plant_10,274.18090622316083
CLUSTER_100,Plant_11,150.09405207602916
CLUSTER_100,Plant_12,146.44460445713167
CLUSTER_100,Plant_13,209.46990566149645
CLUSTER_100,Plant_14,165.74767412561562
CLUSTER_101,Plant_0,159.50388587281932
CLUSTER_101,Plant_1,102.50565166739216
CLUSTER_101,Plant_2,279.6320273777846
CLUSTER_101,Plant_3,58.62153555953394
CLUSTER_101,Plant_4,167.5423556256954
CLUSTER_101,Plant_5,268.1213343980657
CLUSTER_101,Plant_6,21.512667371059127
CLUSTER_101,Plant_7,197.59167751603218
CLUSTER_101,Plant_8,106.6858546718356
CLUSTER_101,Plant_9,103.15102929291318
CLUSTER_101,Plant_10,286.87106582777295
CLUSTER_101,Plant_11,163.811629436031
CLUSTER_101,Plant_12,88.89816612439637
CLUSTER_101,Plant_13,229.8285241742922
CLUSTER_101,Plant_14,221.3250673683207
CLUSTER_102,Plant_0,159.92268526671177
CLUSTER_102,Plant_1,164.8201950098293
CLUSTER_102,Plant_2,95.50921921356549
CLUSTER_102,Plant_3,204.42853549230153
CLUSTER_102,Plant_4,76.9145332131591
CLUSTER_102,Plant_5,45.927679132690926
CLUSTER_102,Plant_6,216.23723647457138
CLUSTER_102,Plant_7,42.18278195893214
CLUSTER_102,Plant_8,150.82755392505982
CLUSTER_102,Plant_9,119.6616726176616
CLUSTER_102,Plant_10,155.28965559129742
CLUSTER_102,Plant_11,104.2569392787796
CLUSTER_102,Plant_12,238.34450676118965
CLUSTER_102,Plant_13,96.70677998330426
CLUSTER_102,Plant_14,24.640180497467803
CLUSTER_103,Plant_0,229.71878114279116
CLUSTER_103,Plant_1,87.10813562650539
CLUSTER_103,Plant_2,279.24722559338915
CLUSTER_103,Plant_3,137.2695084994384
CLUSTER_103,Plant_4,214.1489372989451
CLUSTER_103,Plant_5,289.6939518599831
CLUSTER_103,Plant_6,62.18530196043975
CLUSTER_103,Plant_7,213.0757684606811
CLUSTER_103,Plant_8,173.16560966375053
CLUSTER_103,Plant_9,138.56504201743851
CLUSTER_103,Plant_10,265.56715191127086
CLUSTER_103,Plant_11,160.12810073777183
CLUSTER_103,Plant_12,17.42460160284992
CLUSTER_103,Plant_13,222.33902958989788
CLUSTER_103,Plant_14,254.7056957046974
CLUSTER_104,Plant_0,35.06434037031834
CLUSTER_104,Plant_1,193.18694643768785
CLUSTER_104,Plant_2,280.77894683686145
CLUSTER_104,Plant_3,86.39097708155903
CLUSTER_104,Plant_4,113.57701750250358
CLUSTER_104,Plant_5,231.0967957021098
CLUSTER_104,Plant_6,158.40244850223678
CLUSTER_104,Plant_7,194.10598811209107
CLUSTER_104,Plant_8,59.53729949551516
CLUSTER_104,Plant_9,127.94001996101741
CLUSTER_104,Plant_10,321.8747100984022
CLUSTER_104,Plant_11,206.4281915921536
CLUSTER_104,Plant_12,224.10340488858154
CLUSTER_104,Plant_13,254.82861623846435
CLUSTER_104,Plant_14,173.28145300076972
CLUSTER_105,Plant_0,119.44273621474753
CLUSTER_105,Plant_1,82.78736718365843
CLUSTER_105,Plant_2,164.41264040307294
CLUSTER_105,Plant_3,113.3662052742107
CLUSTER_105,Plant_4,63.08194334513379
CLUSTER_105,Plant_5,144.93469967601058
CLUSTER_105,Plant_6,116.7571775865991
CLUSTER_105,Plant_7,76.96493402513252
CLUSTER_105,Plant_8,77.27071661228739
CLUSTER_105,Plant_9,20.052048402194746
CLUSTER_105,Plant_10,191.18968894055007
CLUSTER_105,Plant_11,71.69551849544531
CLUSTER_105,Plant_12,148.0484440285734
CLUSTER_105,Plant_13,125.36828562526237
CLUSTER_105,Plant_14,101.05193250368457
CLUSTER_106,Plant_0,188.55906962248054
CLUSTER_106,Plant_1,47.27763770393981
CLUSTER_106,Plant_2,238.93061881025756
CLUSTER_106,Plant_3,108.40456164438864
CLUSTER_106,Plant_4,166.3091080241524
CLUSTER_106,Plant_5,243.42278662474257
CLUSTER_106,Plant_6,41.481313188434925
CLUSTER_106,Plant_7,167.37446096040495
CLUSTER_106,Plant_8,131.54085612976027
CLUSTER_106,Plant_9,90.50975297603229
CLUSTER_106,Plant_10,234.42435615103378
CLUSTER_106,Plant_11,119.0264923793407
CLUSTER_106,Plant_12,43.45936592223945
CLUSTER_106,Plant_13,184.09052761476894
CLUSTER_106,Plant_14,206.72233078486215
CLUSTER_107,Plant_0,148.08467728552174
CLUSTER_107,Plant_1,125.29731353534133
CLUSTER_107,Plant_2,294.44309497183536
CLUSTER_107,Plant_3,42.61399197543609
CLUSTER_107,Plant_4,169.2281182438201
CLUSTER_107,Plant_5,276.72520671907074
CLUSTER_107,Plant_6,47.20980223966606
CLUSTER_107,Plant_7,209.6085038081748
CLUSTER_107,Plant_8,100.33110894111961
CLUSTER_107,Plant_9,113.37775079670455
CLUSTER_107,Plant_10,306.4309098420898
CLUSTER_107,Plant_11,181.84377770000145
CLUSTER_107,Plant_12,114.01806763489584
CLUSTER_107,Plant_13,247.13977161643976
CLUSTER_107,Plant_14,226.7641696286759
CLUSTER_108,Plant_0,140.96551794632867
CLUSTER_108,Plant_1,202.88878756064815
CLUSTER_108,Plant_2,138.5156984304316
CLUSTER_108,Plant_3,211.34641223795057
CLUSTER_108,Plant_4,75.62154661048919
CLUSTER_108,Plant_5,65.97721345568662
CLUSTER_108,Plant_6,239.7684003533909
CLUSTER_108,Plant_7,92.06743459990598
CLUSTER_108,Plant_8,151.30727323708058
CLUSTER_108,Plant_9,143.7615940024612
CLUSTER_108,Plant_10,204.50131217778164
CLUSTER_108,Plant_11,151.4173014499529
CLUSTER_108,Plant_12,273.16441266713093
CLUSTER_108,Plant_13,148.65386164200316
CLUSTER_108,Plant_14,30.74327834363083
CLUSTER_109,Plant_0,176.88590006297113
CLUSTER_109,Plant_1,153.96726338117105
CLUSTER_109,Plant_2,75.9161467910021
CLUSTER_109,Plant_3,210.14404111286484
CLUSTER_109,Plant_4,92.19911133411078
CLUSTER_109,Plant_5,50.14914676342783
CLUSTER_109,Plant_6,213.30648337522908
CLUSTER_109,Plant_7,26.753981225155748
CLUSTER_109,Plant_8,160.8475802899936
CLUSTER_109,Plant_9,119.51186798961581
CLUSTER_109,Plant_10,131.5004289154348
CLUSTER_109,Plant_11,87.53671126910855
CLUSTER_109,Plant_12,228.43542818673822
CLUSTER_109,Plant_13,72.35650347421405
CLUSTER_109,Plant_14,48.81480722563986
CLUSTER_11,Plant_0,58.36519283979079
CLUSTER_11,Plant_1,135.53732036092563
CLUSTER_11,Plant_2,237.96317650016059
CLUSTER_11,Plant_3,57.035183288647836
CLUSTER_11,Plant_4,82.0460794718402
CLUSTER_11,Plant_5,200.28840911347882
CLUSTER_11,Plant_6,112.17123144273027
CLUSTER_11,Plant_7,149.06458101904371
CLUSTER_11,Plant_8,4.826812315073748
CLUSTER_11,Plant_9,70.89170372217794
CLUSTER_11,Plant_10,271.2988451381821
CLUSTER_11,Plant_11,151.42819014379592
CLUSTER_11,Plant_12,172.68336152203227
CLUSTER_11,Plant_13,204.86559903811744
