Feedstock_LAU,Location,Distance_km
DE_09161000,A,61.793787681983
DE_09161000,B,105.8918313793917
DE_09161000,C,117.98971963643268
DE_09161000,D,91.44578635878149
DE_09161000,E,183.89875650151947
DE_09161000,F,131.96536695457826
DE_09161000,G,118.85781813619967
DE_09161000,H,58.726862582994
DE_09161000,I,36.62743848632629
DE_09161000,J,149.332438363766
DE_09162000,A,125.6784171447195
DE_09162000,B,53.14649379949998
DE_09162000,C,73.49219178408376
DE_09162000,D,146.39386395456208
DE_09162000,E,245.24453765627888
DE_09162000,F,198.76910004845985
DE_09162000,G,124.20028435639487
DE_09162000,H,72.07689568090332
DE_09162000,I,56.0406153007708
DE_09162000,J,214.94658254624682
DE_09163000,A,175.47565199155449
DE_09163000,B,15.945143675819676
DE_09163000,C,104.13321441351789
DE_09163000,D,173.6709035564856
DE_09163000,E,296.85932163850674
DE_09163000,F,246.00716295607566
DE_09163000,G,116.47024839419944
DE_09163000,H,125.97842866331334
DE_09163000,I,88.05109159768864
DE_09163000,J,250.84359484941072
DE_09171111,A,170.07126908757664
DE_09171111,B,44.484088808631064
DE_09171111,C,152.91500316517954
DE_09171111,D,136.127520995774
DE_09171111,E,290.74168947146757
DE_09171111,F,230.78869350702308
DE_09171111,G,58.56535817665222
DE_09171111,H,147.60715134366941
DE_09171111,I,74.49712651710952
DE_09171111,J,218.13213082896095
DE_09171112,A,183.15280565426755
DE_09171112,B,50.15858790041772
DE_09171112,C,161.70820412057296
DE_09171112,D,146.18244401646726
DE_09171112,E,303.63945221765505
DE_09171112,F,243.2271225825104
DE_09171112,G,61.5379982871491
DE_09171112,H,160.0231744670161
DE_09171112,I,87.65949116006807
DE_09171112,J,228.5087301274731
DE_09171113,A,178.92354084693878
DE_09171113,B,43.2585235571487
DE_09171113,C,154.6319911158544
DE_09171113,D,145.63386882101895
DE_09171113,E,299.86952475546826
DE_09171113,F,240.25378412679115
DE_09171113,G,65.0031231900915
DE_09171113,H,153.73690784357103
DE_09171113,I,83.13772154075745
DE_09171113,J,227.70869166402449
DE_09171114,A,177.10397126726394
DE_09171114,B,48.9770222472703
DE_09171114,C,159.13859263938335
DE_09171114,D,140.42409433556276
DE_09171114,E,297.50821543955095
DE_09171114,F,237.05820382955102
DE_09171114,G,58.02648683948142
DE_09171114,H,155.1280597704025
DE_09171114,I,81.71834691094485
DE_09171114,J,222.68634543041907
DE_09171115,A,171.93513178817
DE_09171115,B,56.7512813278629
DE_09171115,C,164.05155481429526
DE_09171115,D,130.8053944389892
DE_09171115,E,291.3969312591465
DE_09171115,F,229.86445616045458
DE_09171115,G,47.28284087283299
DE_09171115,H,154.9024513755394
DE_09171115,I,77.70696971925949
DE_09171115,J,213.2101254150389
DE_09171116,A,176.83899795630185
DE_09171116,B,32.05854329949437
DE_09171116,C,144.15913214082624
DE_09171116,D,149.99874228058044
DE_09171116,E,298.4659186947225
DE_09171116,F,240.40406902809573
DE_09171116,G,74.69821862794429
DE_09171116,H,146.88745126848391
DE_09171116,I,81.05860117565915
DE_09171116,J,231.46687883595368
DE_09171117,A,172.59521652694232
DE_09171117,B,33.6228441069552
DE_09171117,C,144.41581141346555
DE_09171117,D,144.7975329646173
DE_09171117,E,294.0726648637302
DE_09171117,F,235.66167557394857
DE_09171117,G,70.46336877107103
DE_09171117,H,144.45746970602696
DE_09171117,I,76.73162686768715
DE_09171117,J,226.2888537369393
DE_09171118,A,182.68826827373664
DE_09171118,B,56.64368466206969
DE_09171118,C,167.3033609911635
DE_09171118,D,141.91467364221197
DE_09171118,E,302.49649650949596
DE_09171118,F,241.20381720459181
DE_09171118,G,54.72151819099259
DE_09171118,H,162.80054380799604
DE_09171118,I,87.86198956279634
DE_09171118,J,224.35978579297625
DE_09171119,A,179.015500417699
DE_09171119,B,39.07876705867622
DE_09171119,C,150.93489286086387
DE_09171119,D,148.17851073857537
DE_09171119,E,300.2700046098549
DE_09171119,F,241.25441524629056
DE_09171119,G,69.26223549978354
DE_09171119,H,151.8043058993735
DE_09171119,I,83.13225648182288
DE_09171119,J,230.06534478420568
DE_09171121,A,174.16973606212227
DE_09171121,B,43.0613155219112
DE_09171121,C,153.12580343494812
DE_09171121,D,140.88036388129981
DE_09171121,E,295.02263778925726
DE_09171121,F,235.30962869987894
DE_09171121,G,62.03511961522947
DE_09171121,H,150.1256950897967
DE_09171121,I,78.44756263845878
DE_09171121,J,222.89403056903916
DE_09171122,A,178.50884138150332
DE_09171122,B,35.52095808674731
DE_09171122,C,147.62870216722348
DE_09171122,D,149.7325139510575
DE_09171122,E,299.9777318075512
DE_09171122,F,241.46486476260117
DE_09171122,G,72.45900626704048
DE_09171122,H,149.73785090857388
DE_09171122,I,82.64444727898623
DE_09171122,J,231.4262312915904
DE_09171123,A,178.07290338426483
DE_09171123,B,56.32679657519822
DE_09171123,C,165.7530084216913
DE_09171123,D,137.19715015660933
DE_09171123,E,297.7489991476781
DE_09171123,F,236.36592586690816
DE_09171123,G,51.43720091798658
DE_09171123,H,159.32744929558072
DE_09171123,I,83.46204894360179
DE_09171123,J,219.62663943784364
DE_09171124,A,180.34972983977286
DE_09171124,B,49.592540454912175
DE_09171124,C,160.55770066556283
DE_09171124,D,143.4682299200541
DE_09171124,E,300.7921650262551
DE_09171124,F,240.35268229779976
DE_09171124,G,59.785133016142645
DE_09171124,H,157.77938190483854
DE_09171124,I,84.90917215135879
DE_09171124,J,225.7688224429392
DE_09171125,A,173.71066730270383
DE_09171125,B,50.14280375289835
DE_09171125,C,159.06495791625284
DE_09171125,D,136.3427399783172
DE_09171125,E,293.9208498973094
DE_09171125,F,233.25221793312863
DE_09171125,G,54.774278146242665
DE_09171125,H,153.12943173276668
DE_09171125,I,78.54474268171727
DE_09171125,J,218.60816122238037
DE_09171126,A,173.1415852677464
DE_09171126,B,53.46517843219933
DE_09171126,C,161.7007776257
DE_09171126,D,133.87125831930172
DE_09171126,E,292.99734172638847
DE_09171126,F,231.89194988323362
DE_09171126,G,51.17262096778242
DE_09171126,H,154.2697339669122
DE_09171126,I,78.38558905241285
DE_09171126,J,216.2188527738088
DE_09171127,A,161.77873106179732
DE_09171127,B,49.591847562920755
DE_09171127,C,153.67217931895954
DE_09171127,D,125.87522519191569
DE_09171127,E,281.9238264065725
DE_09171127,F,221.3495035065963
DE_09171127,G,51.24892443321555
DE_09171127,H,143.21486881695273
DE_09171127,I,66.83259556721504
DE_09171127,J,207.89660524165043
DE_09171129,A,168.35039445539152
DE_09171129,B,52.136415458757696
DE_09171129,C,158.76002159122595
DE_09171129,D,130.09689033424274
DE_09171129,E,288.26521116135615
DE_09171129,F,227.3009373971852
DE_09171129,G,50.30440100624172
DE_09171129,H,149.88176468350636
DE_09171129,I,73.59353371628183
DE_09171129,J,212.35342398493543
DE_09171130,A,180.83420532172008
DE_09171130,B,58.68304907557988
DE_09171130,C,168.5774248129154
DE_09171130,D,138.74938818044373
DE_09171130,E,300.33871966384936
DE_09171130,F,238.7282584037765
DE_09171130,G,51.200385790226164
DE_09171130,H,162.4508892729778
DE_09171130,I,86.39004043457432
DE_09171130,J,221.21063928155613
DE_09171131,A,166.77863924603656
DE_09171131,B,41.585798754744665
DE_09171131,C,149.09751330191446
DE_09171131,D,134.8397507088935
DE_09171131,E,287.65985016479215
DE_09171131,F,228.10267262479735
DE_09171131,G,60.222320085334125
DE_09171131,H,143.55075289061645
DE_09171131,I,71.06213901577048
DE_09171131,J,216.62637782921112
DE_09171132,A,163.82797880683987
DE_09171132,B,42.92658817035185
DE_09171132,C,148.92054638278103
DE_09171132,D,131.53502960446278
DE_09171132,E,284.5918940727984
DE_09171132,F,224.88263543267306
DE_09171132,G,58.18112952463242
DE_09171132,H,141.71215871373155
DE_09171132,I,68.21045313616845
DE_09171132,J,213.2988078013619
DE_09171133,A,168.73676257745674
DE_09171133,B,39.98163446123725
DE_09171133,C,148.52959232651853
DE_09171133,D,137.51460151414693
DE_09171133,E,289.7548318729609
DE_09171133,F,230.41323669617515
DE_09171133,G,62.46343808968479
DE_09171133,H,144.39429283271363
DE_09171133,I,72.93559675236686
DE_09171133,J,219.27170528172437
DE_09171134,A,182.12367900300612
DE_09171134,B,35.731547599975265
DE_09171134,C,148.39428592649094
DE_09171134,D,153.6143305767196
DE_09171134,E,303.6687005895328
DE_09171134,F,245.3072337199968
DE_09171134,G,75.30754712009569
DE_09171134,H,152.31425431584
DE_09171134,I,86.2918019952422
DE_09171134,J,235.33893622035146
DE_09171135,A,172.02127437956764
DE_09171135,B,37.79377386652719
DE_09171135,C,147.85766809705052
DE_09171135,D,141.83384685996924
DE_09171135,E,293.2305103537712
DE_09171135,F,234.21562010119248
DE_09171135,G,66.06170737432697
DE_09171135,H,145.97873707555047
DE_09171135,I,76.14784973874204
DE_09171135,J,223.55303766882363
DE_09171137,A,166.5615892167116
DE_09171137,B,47.06764359592152
DE_09171137,C,153.70103716339352
DE_09171137,D,131.44377242965115
DE_09171137,E,286.96634714541165
DE_09171137,F,226.66944803732588
DE_09171137,G,54.73997146014495
DE_09171137,H,146.00036779881563
DE_09171137,I,71.25982560120305
DE_09171137,J,213.4827769330223
DE_09172111,A,215.2776710558118
DE_09172111,B,56.462718099905885
DE_09172111,C,165.30565596565373
DE_09172111,D,185.20561857107157
DE_09172111,E,337.02455016467695
DE_09172111,F,278.9072861781509
DE_09172111,G,98.37751236861118
DE_09172111,H,180.65964151455307
DE_09172111,I,119.61444842292983
DE_09172111,J,267.3981509548573
DE_09172112,A,213.00807146835083
DE_09172112,B,51.6686228060625
DE_09172112,C,159.27509862697022
DE_09172112,D,185.9669288082538
DE_09172112,E,334.9425243134743
DE_09172112,F,277.62113422252224
DE_09172112,G,101.49114478497555
DE_09172112,H,176.3367119610912
DE_09172112,I,117.67336870494037
DE_09172112,J,267.9244882595366
DE_09172114,A,219.2389725277607
DE_09172114,B,55.87961486410607
DE_09172114,C,160.6461323279798
DE_09172114,D,193.3822325211092
DE_09172114,E,341.26016738289275
DE_09172114,F,284.3936492135057
DE_09172114,G,108.71298584342779
DE_09172114,H,180.72803871037064
DE_09172114,I,124.17952455374241
DE_09172114,J,275.29661075139927
DE_09172115,A,222.9400532032373
DE_09172115,B,59.65048601720353
DE_09172115,C,163.86563813691592
DE_09172115,D,196.34245533531845
DE_09172115,E,344.94519491162913
DE_09172115,F,287.93549279551127
DE_09172115,G,110.65675585418745
DE_09172115,H,184.49333595488977
DE_09172115,I,127.80885031227949
DE_09172115,J,278.34834716515326
DE_09172116,A,234.91829385782552
DE_09172116,B,71.72312050985349
DE_09172116,C,174.13686207629868
DE_09172116,D,206.2727872820087
DE_09172116,E,356.87640089227347
DE_09172116,F,299.48223291251236
DE_09172116,G,117.8435847832515
DE_09172116,H,196.52706372671506
DE_09172116,I,139.62024263478756
DE_09172116,J,288.49752303835817
DE_09172117,A,229.04804324676687
DE_09172117,B,65.09967454377707
DE_09172117,C,167.44806508250878
DE_09172117,D,202.38758851244447
DE_09172117,E,351.0741155283035
DE_09172117,F,294.15562075506915
DE_09172117,G,115.86432467141182
DE_09172117,H,189.8465244944562
DE_09172117,I,133.98890380419766
DE_09172117,J,284.4438028364577
DE_09172118,A,215.7817287614016
DE_09172118,B,59.12970696583476
DE_09172118,C,168.91446184085422
DE_09172118,D,183.62388527022966
DE_09172118,E,337.35068609263755
DE_09172118,F,278.67837611803515
DE_09172118,G,95.38916590404266
DE_09172118,H,182.75162470709455
DE_09172118,I,119.9717132645147
DE_09172118,J,265.93292366847396
DE_09172122,A,205.55668047026276
DE_09172122,B,52.08731773260001
DE_09172122,C,163.78109022130872
DE_09172122,D,173.381539744643
DE_09172122,E,327.0211774400754
DE_09172122,F,268.17655544732474
DE_09172122,G,86.78028990171713
DE_09172122,H,174.17119417841835
DE_09172122,I,109.69864896443893
DE_09172122,J,255.6300592528063
DE_09172124,A,232.3546536048279
DE_09172124,B,70.44607042863056
DE_09172124,C,174.6910413780136
DE_09172124,D,202.4092595703485
DE_09172124,E,354.2232084829112
DE_09172124,F,296.4181782602113
DE_09172124,G,113.47157991978982
DE_09172124,H,195.2936930265718
DE_09172124,I,136.86172435635328
DE_09172124,J,284.6924670928486
DE_09172128,A,217.72422712362652
DE_09172128,B,56.34602810918033
DE_09172128,C,163.20847804514108
DE_09172128,D,189.76591204319948
DE_09172128,E,339.63344785083467
DE_09172128,F,282.14336924341836
DE_09172128,G,103.94316833833284
DE_09172128,H,181.07410776690804
DE_09172128,I,122.32341460443702
DE_09172128,J,271.83416933766887
DE_09172129,A,232.10339523174102
DE_09172129,B,65.85441899922226
DE_09172129,C,163.1288703141054
DE_09172129,D,209.2519261556096
DE_09172129,E,354.2204420128434
DE_09172129,F,298.4869919063699
DE_09172129,G,124.79802329028311
DE_09172129,H,189.60797625575978
DE_09172129,I,137.86590156856306
DE_09172129,J,291.005203728919
DE_09172130,A,210.57394046709422
DE_09172130,B,54.84617356246481
DE_09172130,C,165.50092424560606
DE_09172130,D,178.86878292511153
DE_09172130,E,332.1371327939083
DE_09172130,F,273.50080754584246
DE_09172130,G,91.71849315621617
DE_09172130,H,177.9877128911298
DE_09172130,I,114.75953736659753
DE_09172130,J,261.1246501450533
DE_09172131,A,219.60895787244945
DE_09172131,B,54.26772427903468
DE_09172131,C,156.15046201249095
DE_09172131,D,196.67488021255525
DE_09172131,E,341.71289172992573
DE_09172131,F,285.7037725246408
DE_09172131,G,113.90033122847596
DE_09172131,H,178.78637736150907
DE_09172131,I,125.13502621599277
DE_09172131,J,278.31799025312705
DE_09172132,A,241.15631484396536
DE_09172132,B,75.45657135590471
DE_09172132,C,172.49956740078596
DE_09172132,D,215.92726196326268
DE_09172132,E,363.2546662187612
DE_09172132,F,306.968487360138
DE_09172132,G,128.93231460120543
DE_09172132,H,199.4153657704694
DE_09172132,I,146.53136796569672
DE_09172132,J,297.95648482749993
DE_09172134,A,206.683901755118
DE_09172134,B,46.90116095876385
DE_09172134,C,156.37028796935337
DE_09172134,D,179.50359277015133
DE_09172134,E,328.5708515002962
DE_09172134,F,271.08696270348855
DE_09172134,G,96.0497743523907
DE_09172134,H,171.1202321138932
DE_09172134,I,111.2453241552934
DE_09172134,J,261.4122933258569
DE_09172452,A,238.22535097531608
DE_09172452,B,75.02583152138624
DE_09172452,C,176.93660846149905
DE_09172452,D,209.10010069572218
DE_09172452,E,360.1723939180914
DE_09172452,F,302.69147550193753
DE_09172452,G,120.04202112166159
DE_09172452,H,199.8125595897793
DE_09172452,I,142.89498019968497
DE_09172452,J,291.36823135087593
DE_09173111,A,165.3022490692751
DE_09173111,B,61.49967113545913
DE_09173111,C,54.89000149872829
DE_09173111,D,190.87857776097078
DE_09173111,E,280.8538948740266
DE_09173111,F,239.55282936871512
DE_09173111,G,156.5088176513108
DE_09173111,H,97.96843353562092
DE_09173111,I,100.17053355358262
DE_09173111,J,259.567773718526
DE_09173112,A,164.87237423468002
DE_09173112,B,51.840449788335974
DE_09173112,C,63.87174104054548
DE_09173112,D,185.52946859406134
DE_09173112,E,282.0819473115149
DE_09173112,F,238.73259423901177
DE_09173112,G,147.69618186677425
DE_09173112,H,100.88818889178377
DE_09173112,I,94.80446443075613
DE_09173112,J,255.94456399507803
DE_09173113,A,171.83490267679093
DE_09173113,B,66.61263263020327
DE_09173113,C,53.87888746000069
DE_09173113,D,198.46825376572806
DE_09173113,E,286.55736559197425
DE_09173113,F,246.18850862354563
DE_09173113,G,163.08363119785116
DE_09173113,H,102.97823991831831
DE_09173113,I,107.7606395219651
DE_09173113,J,266.9819709390053
DE_09173115,A,168.78770855458959
DE_09173115,B,64.37520736603358
DE_09173115,C,54.03126461731634
DE_09173115,D,195.04233394041987
DE_09173115,E,283.85760546154035
DE_09173115,F,243.1029617623622
DE_09173115,G,160.1944945401454
DE_09173115,H,100.54653069648822
DE_09173115,I,104.33829731190205
DE_09173115,J,263.5986212797984
DE_09173118,A,155.91550633385046
DE_09173118,B,48.56004224493481
DE_09173118,C,64.53159659590284
DE_09173118,D,176.23532403325243
DE_09173118,E,273.7412631239499
DE_09173118,F,229.6157739081867
DE_09173118,G,141.07032683796004
DE_09173118,H,93.82658324836146
DE_09173118,I,85.48352334973362
DE_09173118,J,246.42615229569972
DE_09173120,A,148.24222003321734
DE_09173120,B,51.99819751423688
DE_09173120,C,61.18132372580473
DE_09173120,D,171.10502008001276
DE_09173120,E,265.8078665330514
DE_09173120,F,222.08132166645686
DE_09173120,G,140.3919306250006
DE_09173120,H,85.91296018644626
DE_09173120,I,80.42135809166018
DE_09173120,J,240.10241473155477
DE_09173123,A,155.80290565448934
DE_09173123,B,62.10140245248466
DE_09173123,C,51.201198316145124
DE_09173123,D,183.43342994591572
DE_09173123,E,271.2762074822694
DE_09173123,F,230.0981598852686
DE_09173123,G,153.42886237734217
DE_09173123,H,88.58835891297555
DE_09173123,I,92.95908264451843
DE_09173123,J,251.01283569473878
DE_09173124,A,172.70913153620194
DE_09173124,B,52.9589126760682
DE_09173124,C,67.14680893404118
DE_09173124,D,192.12267098510225
DE_09173124,E,289.8649399823921
DE_09173124,F,246.546726902085
DE_09173124,G,151.07963522155828
DE_09173124,H,108.33179292299192
DE_09173124,I,101.51379059479684
DE_09173124,J,263.2257348576247
DE_09173126,A,152.92665339211578
DE_09173126,B,57.38284586034134
DE_09173126,C,55.55350427508786
DE_09173126,D,178.4156893140099
DE_09173126,E,269.35299160658536
DE_09173126,F,227.05383364004848
DE_09173126,G,147.84076126436247
DE_09173126,H,87.70124265079053
DE_09173126,I,87.82206634589265
DE_09173126,J,246.67449154764284
DE_09173127,A,168.68222041652612
DE_09173127,B,50.77370753235487
DE_09173127,C,66.74117861971936
DE_09173127,D,187.9588633958862
DE_09173127,E,286.09498741646723
